eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
199310240004,1993,10,24,,0,,603,United Kingdom,8,Western Europe,England,Reading,,,,0,Reading (Borough),"10/24/1993: A bomb exploded on the track outside the Reading Railroad Station, causing no injuries. A signal tower was destroyed. The Irish Republican Army (IRA) was held responsible for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,,,Reading Railroad Station,Reading Railroad Station Signaling Equipment,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,A signal tower was destroyed.,0,,,,,,,,,,,,,,,,This was one of two related attacks (cf. 199310240003).,"Center for Terrorism and Intelligence Studies, Critical Infrastructure Terrorist Attack Database, San Jose, CA: Akribis Group, July 7 2006.",,,CETIS,1,0,1,1,
199310240006,1993,10,24,,0,,217,United States,1,North America,Florida,Miami,,,,0,6101 NW Second St.,"10/24/1993: Suspected Macoute sympathizers shot and killed Dona St. Plite outside of Edison Middle School in Miami, Florida, United States. Plite hosted Haitian radio programs on WKAT and WLQY in Miami and was an outspoken critic of Haiti's military regime. This incident occurred a week before Haiti's Military Junta was supposed to transfer power to the democratically elected Jean-Bertrand Aristide.",1,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,10,Journalists & Media,,,Haitian Radio host supporting Haitian democracy,Dona St. Plite,87,Haiti,,,,,,,,,,,,,,,,,Macoute sympathizers,,,,,,To protest Haitian supporters of Jean-Bertrand Aristide's presidency and critics of Haiti's Military Junta.,0,,,0,-99,1,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"Dona St. Plite was gunned down at 9:40 PM.  He was also robbed and authorities were unsure whether this incident was politically motivated.  That being said, Plite had previously received three death threat letters and when he was shot he was leaving a benefit for Fritz Dor, a pro-Aristide Haitian radio broadcaster who was gunned down in Miami two years earlier (199103150023).  Another Haitian broadcaster, Jean Claude Olivier, was also assassinated in Miami around the same time (199102180013).  Frenchy St. Louis Joseph was convicted of driving the getaway car.  Joseph originally accused Edy Pierre and Jean-Jacques Macton of being the shooters, but he refused to testify against them.","Michael Kirkland, ""FBI Joins Probe Into Murder of Haitian Radio Commentator,"" United Press International, October 27, 1993.","Richard Cole, ""One Arrested, Others Sought in Haitian Broadcaster's Death,"" Associated Press, December 7, 1993.","Sabrina Walters, ""Getaway Driver Sentenced to Life in Murder of Haitian Radio Host,"" Miami Herald, February 24, 1996.",Hewitt Project,1,0,1,1,
199310250001,1993,10,25,,1,,146,Niger,11,Sub-Saharan Africa,Niamey (Capital District),Niamey,,,,0,,10/25/1993: The Movement for the Advancement of Democracy claimed responsibility for the hijacking of a Nigerian Airways jetliner. Most of the 159 passengers were released in Niger while four to six hijackers remained with as many as 34 hostages.,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,6,Airports & Aircraft,,,Nigerian Airways,An Airbus 310 commandeered in Nigeria,147,Nigeria,,,,,,,,,,,,,,,,,Movement for the Advancement of Democracy (MAD),,,,,,The attack was carried out as a protest against the military's voiding of the results of the June 12 presidential election.,0,,,0,6,0,1,1,Letter,,,,,,,-9,5,Firearms,6,Other Gun Type,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,159,-99,,-99,,,0,,,,,,7,Unknown,125,Most of the 159 passengers were released in Niger including a Nigerian General. The hijackers only negotiated with officials from Niger and refused to speak to Nigerian authorities.,"Dalatou Mamane, “Group Claims Responsibility for Hijacking,” The Associated Press, October 27, 1993.",,,CETIS,-9,-9,1,1,
199310250002,1993,10,25,,0,,603,United Kingdom,8,Western Europe,England,Berkshire,,,,0,Berksire (County),"10/25/1993: The IRA planted three bombs - one of which exploded on the rail network west of London, causing no injuries but disrupting transport. The bomb that exploded was close to Reading Railway Station in Berkshire.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,,,British Rail,British Rail Reading station at Berkshire,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,The perpetrators wanted to  intimidate the government into accepting the IRA’s proposals.,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"""New Bomb Outrage,” Herald Sun, October 26, 1993.","Charles Batchelor, “IRA Explosion causes Rail Chaos in South: Bomb Damage Delays 40,000 Commuters - Belfast Holds Silent Memorial / Ulster's economic image dented,” Financial Times, October, 26, 1993.","David Wallen, “IRA Blast Disrupts Commuters in London,” South China Morning Post, October 26, 1993.",CETIS,1,0,1,1,
199310250003,1993,10,25,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"10/25/1993: Two people died and at least seven others were injured when suspected Maoist rebels detonated a powerful car bomb in the parking lot of Peru's Jorge Chavez International Airport. The bomb, placed under a minibus, exploded near the Departure area one person and injuring 20. The American Airlines cargo office sustained damage during the attack.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,,,Jorge Chavez International Airport,Parking lot of Jorge Chavez International Airport,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,15,Vehicle,,,,,,,,,,,,,,2,0,0,12,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (cf. 199310260004-5).,"""Bomb Kills 2 at Lima Airport In Raid Laid to Shining Path,” The New York Times, October 27, 1993.","""Killed, 7 Hurt In Peru Blast,” Newsday, October 26,1993.","""Bomb Attacks on Airport Car Park and Lima Municipal Office Reported,” British Broadcasting Corporation, October 29, 1993.",CETIS,0,0,0,0,
199310250004,1993,10,25,,0,,603,United Kingdom,8,Western Europe,England,Brill,,,,0,Buckinghamshire (County),"10/25/1993: The IRA exploded a device on a road bridge above the London Marylebone to Banbury line at Brill, Buckinghamshire. There were no injuries.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,,,British Rail,British Rail Marylebone to Banbury line at Brill,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,The attack was aimed at intimidating government into accepting IRA’s proposals.,0,,,0,,0,1,3,Call (pre-incident),,,,,,,-9,6,Explosives,14,Time Fuse,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,,,0,,,,,,,,,,,,,,,,,"""Transport Chaos as Bombers Close Second Rail Line,” The Irish Times, October 26, 1993.",,,CETIS,1,0,1,1,
199310250005,1993,10,25,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,,,,0,Ulster (Province),10/25/1993: Loyalist terrorists shot dead a Catholic man in his 70s at a house in North Belfast. The attack was in retaliation for the Shankill Road bombing.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Civilian,Catholic man at a private residence in North Belfast,233,Northern Ireland,,,,,,,,,,,,,,,,,Ulster Freedom Fighters (UFF),,Ulster Volunteer Force (UVF),,,,The attack was perpetrated as revenge for IRA attacks.,0,0,,0,,0,1,2,Call (post-incident),1,2,Call (post-incident),,,,1,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Ian Graham, “Loyalists Kill Man, 70, in Revenge Attack,” Press Association, October 25, 1993.",,,CETIS,0,0,1,1,
199310250006,1993,10,25,,0,,110,Lebanon,10,Middle East & North Africa,South (Governorate),UNIFIL Security Zone,,,,0,,10/25/1993: Two United Nations Interim Force in Lebanon (UNIFIL) members were injured when their armored personnel carrier came under attack by unknown assailants in the UNIFIL Security Zone in southern Lebanon.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,4,Military,,,United Nations Interim Force in Lebanon (UNIFIL),Two United Nations Interim Force in Lebanon (UNIFIL) soldiers,,,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,-9,-9,
199310250007,1993,10,25,,1,10/28/1993,146,Niger,11,Sub-Saharan Africa,Niamey (Capital District),Niamey,,,,0,,"10/25/1993: Four unnamed perpetrators hijacked a Nigerian airliner carrying 137 passengers en route from Lagos to Abuja, Nigeria. The plane diverted to Niger, and after initial negotiations the hijackers let out more than 100 passengers. After fruitless additional negotiations, Nigerian police stormed the plane on October 28, 1993. Aside from two victims killed in a rescue operation, all were eventually rescued. The four hijackers surrendered, but one of the crew and one of the hijackers were killed during the rescue operation.",1,1,1,0,,,0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,,,Nigeria Airways,Nigeria Airways Airbus-310,147,Nigeria,,,,,,,,,,,,,,,,,Unaffiliated Individual(s),,,,,,Unknown,0,,,0,4,0,0,,,,,,,,,-9,13,Unknown,,,,,,,,,,,,,,,,2,0,1,,,,0,,,,,1,137,0,,3,Niger,Niger,0,,,,,,6,Combination,135,"The hijackers had originally wanted to go to Frankfurt, Germany, but when they were refused entry into the N'djamena Airport in Chad for refueling, they diverted to Niger instead. Among the passengers were four members of a Chinese bank delegation, led by the bank's Vice Governor Tu Jianji. Three other foreigners were also on the plane.","Edward F. Mickolus, Terrorism, 1992-1995: A Chronology of Events and a Selectively Annotated Bibliography, Westport, CT: Greenwood Press, 1997.",,,CETIS,-9,-9,1,1,
199310260001,1993,10,26,,0,,60,Egypt,10,Middle East & North Africa,Al Qahirah (Governorate),Cairo,,,,0,,"10/26/1993: A gunman opened fire on diners at a luxury hotel on the River Nile, killing three people--two of them Americans--and wounding five.",1,0,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Semiramis Intercontinental Hotel,Coffee shop of the Semiramis Intercontinental Hotel,60,Egypt,,,,,,,,,,,,,,,,,Unaffiliated Individual(s),,,,,,Unknown,0,,,0,1,1,0,,,,,,,,,-9,5,Firearms,3,Handgun,,,,,,,,,,,,,,3,2,0,5,0,0,-9,4,Unknown,,,0,,,,,,,,,,,,,,,,"American, French, Syrian and Italian citizens also fell victim to the attack.","Kim Murphy, “Cairo Killings not Linked to Terror Campaign, Officials Say,” Los Angeles Times, October 28, 1993.","""Cairo Gunman Kills 2 Americans and Frenchman,” The New York Times, October 27, 1993.","Caryle Murphy, “Egyptian Kills Tourists in Cairo Luxury Hotel,” The Washington Post, October 27, 1993.",CETIS,-9,-9,0,-9,
199310260003,1993,10,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,,,,0,Ulster (Province),10/26/1993: Two Ulster Freedom Fighters gunmen fired their automatic weapons at workers at the council depot in West Belfast. Two workers were killed and five others were wounded.,1,1,1,0,,,0,0,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Council depot in West Belfast,Workers at the council depot in West Belfast,233,Northern Ireland,,,,,,,,,,,,,,,,,Ulster Freedom Fighters (UFF),,,,,,The attack was perpetrated as revenge for IRA Attacks.,0,,,0,2,0,1,9,Other,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,2,0,0,5,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Graeme Wilson, “Hooded Gunmen Kill Workers at Council Depot,” The Scotsman, October 27, 1993.",,,CETIS,0,0,1,1,
199310260004,1993,10,26,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,10/26/1993: Suspected Shining Path guerrillas bombed a improvised Eastern Lima neighborhood in a wave of assaults that began with the bombing earlier in the week of the Lima airport.,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,,,Civilians,Civilians of a poor eastern Lima neighborhood,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,1,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,This was one of three related attacks (cf. 199310250003; 199310260005 ).,"""Shining Path Attacks Kill One, Injure Dozens,” United Press International, October 26, 1993.",,,CETIS,0,0,0,0,
199310260005,1993,10,26,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,1,"1,300 km southeast of Lima",10/26/1993: Suspected Shining Path guerrillas shot Mayor Carlos Ramos in a wave of assaults that began with the bombing earlier in the week of the Lima airport.,1,1,1,0,,,1,1,0,1,Assassination,,,,,2,Government (General),,,City Mayor,Mayor Carlos Ramos,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,0,0,,,,,,,,,-9,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,This was one of three related attacks (cf. 199310250003; 199310260004).,"""Shining Path Attacks Kill One, Injure Dozens,” United Press International, October 26, 1993.",,,CETIS,0,0,0,0,
199310270001,1993,10,27,,0,,159,Peru,3,South America,Lima (Province),Lima,,,,0,,"10/27/1993: Sendero Luminoso was responsible for detonating a bomb at the Interbanc branch of the U.S. Occidental Oil Company in San Isidro, causing minor damage.",1,1,0,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,,,Interbanc,Interbanc branch of the U.S. Occidental Oil Company,217,United States,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,Unknown,0,,,0,,,0,,,,,,,,,-9,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"Center for Terrorism and Intelligence Studies, Critical Infrastructure Terrorist Attack Database, San Jose, CA: Akribis Group, July 7 2006.",,,CETIS,0,1,1,1,
199310280001,1993,10,28,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,County Down,,,,0,Ulster (Province),10/28/1993: Loyalist paramilitary gunmen entered an isolated farmhouse in County Down and shot dead two Catholic brothers.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Civilians,Civilians in a County Down farmhouse,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,The attack was perpetrated as revenge for IRA attacks.,0,,,0,2,0,0,,,,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Stewart Payne, “Girl who Saw her Brothers Shot Dead; Terrorists Struck as Girl Celebrated Birthday,” The Evening Standard, October 29, 1993.","""Brothers Gunned Down in their House,” The Herald, October 29, 1993.","John Mullin, “Killing of Catholic Brothers Brings Death Toll to o16 in Five Days,” The Guardian (London), October 29, 1993.",CETIS,-9,-9,1,1,
199310290001,1993,10,29,,0,,603,United Kingdom,8,Western Europe,England,Kensington,,,,0,Royal Borough of Kensington and Chelsea (London Borough),"10/29/1993: A car exploded in Kensington, West London. The explosive device ripped apart the car but injured no-one. The IRA was suspected.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,,,Residents,"Residents of Edwardes Square, Kensington",216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,A continuation of the ongoing conflict with Loyalists.,1,,,0,,0,0,,,,,,,,,-9,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,It was an improvised device,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,,,,,,,,,,,"""Blast Wrecks Car,” The Independent (London), October 30, 1993.","""Bomb Blast Blamed on the IRA,” Press Association, October 30, 1993.","""Car Blast Hits West London,” Agence France Presse, October 29, 1993.",CETIS,1,0,1,1,
199310290002,1993,10,29,,0,,92,India,6,South Asia,Maharashtra (State),Mumbai,,,,0,,"10/29/1993: Police said they recovered 2,300 electronic detonators and 165 pounds (75 kg) of gelatin a day after a powerful homemade bomb wrapped in a shopping bag exploded on a crowded Mumbai train. The explosion killed two passengers and wounded 44. Pakistani Militants were suspected.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,,,Mumbai Commuter Rail,The second-class car of a Mumbai commuter train.,92,India,,,,,,,,,,,,,,,,,Other,,,,,,Unknown,1,,,0,,,1,8,Personal claim,,,,,,,-9,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A powerful homemade bomb wrapped in a shopping bag.,2,0,0,44,,0,1,2,Major (likely >= $1 million but < $1 billion),,,0,,,,,,,,,,,,,,,,"It was suspected that Pakistan's military-run Inter-Services Intelligence (ISI) were involved in this attack. There was no further information on this, however.","""Two Wounded in Bombay Train Blast Die in Hospital,” United International Press, October 30, 1993.","""Bombay Police Reports Busting New Bombing Plot,” United Press International, October 31, 1993.",,CETIS,-9,-9,0,-9,
199310290003,1993,10,29,,1,10/30/1993,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank (Occupied Territory),Ramallah,,,,1,A chicken farm outside Ramallah.,"10/29/1993: An Israeli settler was stabbed in the neck, abducted and killed by three masked HAMAS gunmen near Ramallah.",1,1,1,0,,,0,1,0,2,Armed Assault,6,Hostage Taking (Kidnapping),,,14,Private Citizens & Property,,,Civilian,Israeli settler at a chicken farm near Ramallah,97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,,,,,The attack was perpetrated in an effort to derail peace talks.,1,,,0,3,0,0,,,,,,,,,-9,9,Melee,23,Knife or Other Sharp Object,8,Incendiary,18,Arson/Fire,,,,,,,,,"Settler was found stabbed the next day, along with his burned out car.",1,0,0,0,0,0,1,3,Minor (likely < $1 million),,,1,1,0,,1,,,0,,,,,,4,Hostage(s) killed (not during rescue attempt),0,,"Michael Parks, “Israeli Settler Stabbed in the Neck by Palestinians,” Los Angeles Times, October 30, 1993.","""Abducted West Bank Settler found Dead” Agence France Presse, October 30, 1993.",,CETIS,0,0,0,0,
199310300001,1993,10,30,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank (Occupied Territory),Kalkilya,,,,0,,10/30/1993: Three unknown Palestinian terrorists stabbed and shot to death Palestinian land dealer Ahmed Oudeh outside a flower-gift shop in Kalkilya.,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Civilian,Palestinian Land Dealer,155,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Unknown,,,,,,"The victim was considered ""a big collaborator"" who sold land to Jewish settlers.",0,,,0,3,0,0,,,,,,,,,-9,9,Melee,23,Knife or Other Sharp Object,5,Firearms,3,Handgun,,,,,,,,,The victim was shot in the eye with his own gun.,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"Jon Immanuel, “Terrorists Kill Palestinian Land Dealer,” The Jerusalem Post, October 31, 1993.",,,CETIS,-9,-9,0,-9,
199310300002,1993,10,30,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,,,,0,Ulster (Province),"10/30/1993: Terrorists joked ""trick or treat"" as they shot seven dead and injured 11 in the Rising Sun pub at Greysteel, County Londonderry. The Ulster Freedom Fighters were suspected.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,,,Rising Sun Pub,Rising Sun pub at Greysteel in Londonderry,233,Northern Ireland,,,,,,,,,,,,,,,,,Ulster Freedom Fighters (UFF),,,,,,The attack was perpetrated as revenge for IRA attacks.,1,,,0,2,0,1,2,Call (post-incident),,,,,,,-9,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,7,0,0,11,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"David McKittrick, “Five more Die in Gunman’s Reply to Ulster Peace Calls,” The Independent (London), October 31, 1993.","Tim Miles, “’Trick or Treat’ Killers Gun Down Seven,” Press Association, October 31, 1993.","""Five Shot Dead in Ulster Bar,” Press Association, October 30, 1993.",CETIS,0,0,1,1,
