Name,Address,Latitude,Longitude,Location Type,Avg Review,Closure Status,Price Level,Review Date,Ratings,Comment,Covid Safety Mentions,Crowdedness Mentions,Outdoor Seating Mentions,Seating Mentions,Staff Mentions,Curbside Pickup,Delivery,Dine In,Drive Through,In Store Pickup,In Store Shopping,No Contact Delivery,On Site Services,Online Appointments,Online Classes,Takeaway
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 5 stars ,"This museum is a must see. It is a gem of a historical
building and the gardens are wonderful to walk through.I spent most of the afternoon here. I felt really safe during covid there was good social distancing and lots of sanitizer stations.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,6 months ago, 5 stars ,"The Vizcaya Museum and Gardens are a perfect destination for anyone visiting Miami and looking for an educational experience, as well as a tranquil nature walk. I wish I was able to come when the entire museum was open, but due to Covid-19 …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,3 months ago, 5 stars ,"I really am excited to visit this place again but sadly, it was temporarily closed due to covid 19. They have a lovely staffs and they explain why they are close. I want to come back sometime",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,6 months ago, 5 stars ,"Great experience, beautiful grounds and museum. Definitely recommend going in the early morning or late afternoon when it’s a bit cooler. We couldn’t go to the second floor of the museum, I’m guessing because of COVID. There is a lot of awesome places to take pictures so don’t forget your camera.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 1 star ,"Waste of time and money... completely disorganized operation, forcing you to park on some construction side outside the complex, inside crowded and not following any Covid guidelines, etc. if you’ve seen any other told house... better stay away.",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,3 weeks ago, 3 stars ,"Not as I expected, not sure if it's because of COVID or what!!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,4 months ago, 4 stars ,"Beautiful views, but due to covid, upstairs and Cafe was closed.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,3 weeks ago, 1 star ,"My wife and I decided to take a picture, there was not a single person around us on the first floor.  We took off our masks to take a photo and the woman drove me and the security guard out of the building with security.  I do not understand her actions.  The mood is ruined because of one woman.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,5 months ago, 5 stars ,"Absolutely gorgeous! Lots of history and beautiful architecture! The garden is very maintained, with a lot of green, flowers and little ponds. Definitely worth to visit. Tickets need to be purchased online (during COVID-19). Friendly and helpful staff. Perfect place for families and tourists. Dogs are not allowed and smoke free.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,a week ago, 3 stars ,"I love visiting Vizcaya and even decided on this location for my wedding but it’s rather disappointing that masks are required during my small wedding for all guests (even though in a large outdoors open area). Vizcaya doesn’t disappoint, highly recommend visiting.",TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,3 weeks ago, 5 stars ,Gardens are beautiful and the self-guided audio tour is very well prepared. I wish I had brought my earpods for the audio tour. Mask wearing is a must and strictly enforced.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 4 stars ,Some areas were closed and there was a lot of people. Staff were making efforts to comply with social distancing and mask wearing but it was impossible to enforced inside the house as many people walked and passed next to each other in the …,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,6 months ago, 5 stars ,"If you are in the mood for a European inspired experience but are stuck in Florida, (Covid) the Vizcaya Museum and Gardens is for you!! This home is absolutely beautiful and full of interesting history and an inspiration! Make sure you locate the secret garden!!",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 4 stars ,Beautiful house and gardens. Covid has put a real damper on everything though. Having a human guided tour would have been amazing. The second story is closed which we didn't find out until after purchasing our ticket.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 5 stars ,"This museum is a must see. It is a gem of a historical
building and the gardens are wonderful to walk through.I spent most of the afternoon here. I felt really safe during covid there was good social distancing and lots of sanitizer stations.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,6 months ago, 5 stars ,"The Vizcaya Museum and Gardens are a perfect destination for anyone visiting Miami and looking for an educational experience, as well as a tranquil nature walk. I wish I was able to come when the entire museum was open, but due to Covid-19 …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,3 months ago, 5 stars ,"I really am excited to visit this place again but sadly, it was temporarily closed due to covid 19. They have a lovely staffs and they explain why they are close. I want to come back sometime",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,6 months ago, 5 stars ,"Great experience, beautiful grounds and museum. Definitely recommend going in the early morning or late afternoon when it’s a bit cooler. We couldn’t go to the second floor of the museum, I’m guessing because of COVID. There is a lot of awesome places to take pictures so don’t forget your camera.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 1 star ,"Waste of time and money... completely disorganized operation, forcing you to park on some construction side outside the complex, inside crowded and not following any Covid guidelines, etc. if you’ve seen any other told house... better stay away.",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,3 weeks ago, 3 stars ,"Not as I expected, not sure if it's because of COVID or what!!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,4 months ago, 4 stars ,"Beautiful views, but due to covid, upstairs and Cafe was closed.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129, United States",25.7443866,-80.2104747,Museum,4.7,,,3 weeks ago, 1 star ,"My wife and I decided to take a picture, there was not a single person around us on the first floor.  We took off our masks to take a photo and the woman drove me and the security guard out of the building with security.  I do not understand her actions.  The mood is ruined because of one woman.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
VOODOO LOUNGE,"928 Ocean Dr, Miami Beach, FL 33139, United States",25.779741,-80.1309798,Nightclub,3.4,,,6 months ago, 5 stars ,Our server Leo was amazing!! The vibe and food was so nice especially during this social distancing times. Management really cares from being greeted to the yummy food!,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,,,,,,TRUE
VOODOO LOUNGE,"928 Ocean Dr, Miami Beach, FL 33139, United States",25.779741,-80.1309798,Nightclub,3.4,,,6 months ago, 5 stars ,Loved our service from our waiter Leo was very nice and very attentive to our service. With all the precautions of COVID we had the safest  and best measure of precautions! I totally recommend this place. The music is good and you get excellent service!!,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,,,,,,TRUE
VOODOO LOUNGE,"928 Ocean Dr, Miami Beach, FL 33139, United States",25.779741,-80.1309798,Nightclub,3.4,,,2 years ago, 1 star ,Me and my friends ordered a dozen of coronas and a new hookah session from the rooftop but it was too cold to stay up there so we decided to move to the lounge inside. We paid our bill on the rooftop and they brought our hookah and beers to …,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,,,,,TRUE
VOODOO LOUNGE,"928 Ocean Dr, Miami Beach, FL 33139, United States",25.779741,-80.1309798,Nightclub,3.4,,,3 years ago, 1 star ,"(Translated by Google) Never again!!! Hidden prices for drinks! $ 60 for a medium cocktail and corona !!

(Original)
Nie wieder!!! Versteckte Preise bei den Getränken! 60$ für einen Medium Cocktail und ein Corona!!",TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,,,,,TRUE
Walgreens Pharmacy,"1669 Collins Ave, Miami Beach, FL 33139, United States",25.790957,-80.1297595,Pharmacy,4.4,,,5 months ago, 1 star ,"Too bad they let go the good pharmacists. Current one Christina is unacceptable. Also, refuses to enforce Covid19 store mask policy. Needs mentoring, training & compassion to deal with the public. Hours reduced.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Walgreens Pharmacy,"1669 Collins Ave, Miami Beach, FL 33139",25.790957,-80.1297595,Pharmacy,4.4,,$$,5 months ago, 1 star ,"Too bad they let go the good pharmacists. Current one Christina is unacceptable. Also, refuses to enforce Covid19 store mask policy. Needs mentoring, training & compassion to deal with the public. Hours reduced.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Walgreens,"2000 Normandy Dr, Miami Beach, FL 33141, United States",25.8515424,-80.1421807,Chemist,3.3,,,9 months ago, 1 star ,"NO MASK !!! Manager on duty at night on Monday May 25th did not have a mask on, when I challenged her to wear her mask, she said she can’t breathe with the mask and she didn’t want to die, I asked for the manager and she said “ Am the …",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,,,
Walgreens,"1669 Collins Ave, Miami Beach, FL 33139",25.7913523,-80.1291083,Drug store,4.4,,$$,11 months ago, 1 star ,I couldn’t buy anything because I don’t wear mask. There is no place anywhere around that sells mask including this store. Amazing new policy! The chain that rejects the service in the tough times like this deserves nothing but to be lifetime ignored,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,TRUE,,,,,
Walgreens,"4049 Pine Tree Dr, Miami Beach, FL 33140, United States",25.8134559,-80.125515,Chemist,3.3,,,5 months ago, 1 star ,"All the time l was there there were loudspeaker messages about Covid -19 precautions ONLY IN SPANISH! They repeat them again and again in Spanish NONE IN ENGLISH!
This is USA, and the official language in Florida is English!",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,TRUE,,,,,
Walgreens,"4049 Pine Tree Dr, Miami Beach, FL 33140, United States",25.8134559,-80.125515,Chemist,3.3,,,9 months ago, 2 stars ,"During the time of the Covid-19 crisis & businesses wanting to reopen..the store was still allowing customers to enter their store without masks & without keeping social distancing while knowing the risks.

I know the virus is real, but a …",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,TRUE,,,,,
Walgreens,"524 Jefferson Ave, Miami Beach, FL 33139, United States",25.7747935,-80.1375094,Chemist,3.5,,,8 months ago, 5 stars ,"Nice walgreens but no longer 24 hrs/day because coVid. Let me repeat, if you need EMERGENCY medicine/products/food in these free United States now, you’re out of luck. The curfew in miami beach causes every restaurant to do last call at 9PM …",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,TRUE,,,,,
White Roses Nails Salon,"733 5th St, Miami Beach, FL 33139, United States",25.774782,-80.1356837,Nail salon,4.4,,,7 months ago, 5 stars ,"I’m so happy with their deals prices half of what I was paying to other salons,now I can afford to come every week and feel like a Princess 👸🏼
The salon is super cute girly ,clean,following the COVID guidelines very strictly,staff super friendly
Tiffany taking care of me really good
My new fav place !
Recommend",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
World Erotic Art Museum,"1205 Washington Ave, Miami Beach, FL 33139, United States",25.7832125,-80.1320602,Art museum,4.3,,,4 months ago, 5 stars ,Visited this museum during a rainy day with my wife on our honeymoon. It was wonderful! Definitely recommend & covid-safe activity.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
World Erotic Art Museum,"1205 Washington Ave, Miami Beach, FL 33139, United States",25.7832125,-80.1320602,Art museum,4.3,,,a year ago, 4 stars ,"The overall exposure is great. Just as it says in the entrance, do not take children! If you have allergy to mold, or dust, I recommend visiting the exhibition with a mask, there things are closed and the smell is very strong. The relics …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
YouFit Health Clubs,"553 NE 79th St, Miami, FL 33138, United States",25.8485258,-80.185757,Fitness centre,4.1,,,a week ago, 2 stars ,"Am I the only one who thinks that the quality and the upkeep of the machines has gone spiraling downward? Even with Covid spacing, most of the cardio machines don't work. The treadmills either don't incline, the speed doesn't work, or the …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
YouFit Health Clubs,"553 NE 79th St, Miami, FL 33138, United States",25.8485258,-80.185757,Fitness centre,4.1,,,2 months ago, 1 star ,At any given time 1/3 to 1/2 of all members do not wear masks properly.  Management allows these violations to continue because they will not empower their staff to revoke membership privileges of egregious violators.  Complete violation of Covid safety practices.  I am forced to cancel membership.,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
YouFit Health Clubs,"553 NE 79th St, Miami, FL 33138, United States",25.8485258,-80.185757,Fitness centre,4.1,,,4 months ago, 5 stars ,Doing well keeping up with THE CDC  COVID-19 standards/recommendations.    They could use a few more sites though.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
YouFit Health Clubs,"553 NE 79th St, Miami, FL 33138, United States",25.8485258,-80.185757,Fitness centre,4.1,,,10 months ago, 1 star ,The WORST they are charging when they are not even open during COVID19!!! Seriously!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
YouFit Health Clubs,"553 NE 79th St, Miami, FL 33138, United States",25.8485258,-80.185757,Fitness centre,4.1,,,10 months ago, 1 star ,"Terrible they are charging when they are not even open during COVID19 - TRASH, TRASH, TRASH.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
