"FACID","NAME","TYPE","LTC","CAPACITY","ADDRESS","CITY","ZIP","FACADMIN","CONTACT_EMAIL","CONTACT_FAX","CONTACT_PHONE_NUMBER","COUNTY_NAME","COUNTY_CODE","DISTRICT_NUMBER","DISTRICT_NAME","LICENSE_NUMBER","INITIAL_LICENSE_DATE","LICENSE_EFFECTIVE_DATE","OSHPD_NUMBER","LATITUDE","LONGITUDE","LOCATION"
630014338,"AZUSA HEALTH SERVICES","COMMUNITY CLINIC 	","Non-LTC",0,"472 S CITRUS AVE","AZUSA",91702,"Sharma, Stan","stansharma@msn.com","(626) 858-9890","(626) 858-9500",200,"LOS ANGELES",96,"LOS ANGELES COUNTY EAST",550002329,"25Jul2013","25Jul2014","",34.115812,-117.89016,"(34.115812, -117.89016)"
250001591,"VNA CALIFORNIA - REDLANDS BRANCH","HOSPICE	","Non-LTC",0,"1861 REDLANDS BLVD.","REDLANDS",92373,"","","(951) 413-1208","(951) 845-8439",460,"SAN BERNARDINO",25,"RIVERSIDE",250000025,"","05Jan2015","",34.062873,-117.216764,"(34.062873, -117.216764)"
240000065,"HERITAGE GARDENS HEALTH CARE CENTER","SKILLED NURSING FACILITY","LTC",110,"25271 BARTON RD","LOMA LINDA",92354,"MARISCAL, EDWARD","phc2595@aol.com","(909) 795-8797","(909) 796-0216",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000146,"","01Jun2015","206361195",34.048058,-117.254008,"(34.048058, -117.254008)"
910000055,"LOMITA POST-ACUTE CARE CENTER","SKILLED NURSING FACILITY","LTC",71,"1955 LOMITA BLVD","LOMITA",90717,"ESSIG, LOGAN","dnelson@lomitacare.com","(310) 325-3399","(310) 325-1970",200,"LOS ANGELES",91,"LOS ANGELES COUNTY WEST",910000074,"20Nov1959","10Apr2015","206190472",33.799732,-118.313693,"(33.799732, -118.313693)"
910000049,"HYDE PARK CONVALESCENT HOSPITAL","SKILLED NURSING FACILITY","LTC",72,"6520 WEST BLVD","LOS ANGELES",90043,"Wiesel, Elaine","","(323) 753-0509","(323) 753-1354",200,"LOS ANGELES",91,"LOS ANGELES COUNTY WEST",910000066,"24Aug1965","01Nov2014","206190402",33.979843,-118.335169,"(33.979843, -118.335169)"
120001684,"NATRAJ SURGERY CENTER, INC.","SURGICAL CLINIC 	","Non-LTC",0,"555 W PUTNAM AVE","PORTERVILLE",93257,"Pandya, Gaurang","gpandyamd@ocsnet.net","(559) 782-8544","(559) 788-0505",640,"TULARE",12,"BAKERSFIELD",550000077,"19Sep2005","19Nov2007","",36.069569,-119.029361,"(36.069569, -119.029361)"
70000778,"THE TERRACES OF LOS GATOS","SKILLED NURSING FACILITY","LTC",59,"800 BLOSSOM HILL RD","LOS GATOS",95032,"Candalla, Alex","acandalla@abhow.com","(408) 356-9647","(408) 356-1006",530,"SANTA CLARA",7,"SAN JOSE",70000326,"","27Nov2014","206434058",37.23504,-121.959368,"(37.23504, -121.959368)"
250000217,"SOBOBA INDIAN HEALTH CLINIC","COMMUNITY CLINIC 	","Non-LTC",0,"607 DONNA WAY","SAN JACINTO",92583,"Montoya, Jess","","(951) 849-9801","(951) 849-4761",430,"RIVERSIDE",25,"RIVERSIDE",250000055,"17Nov1983","17Nov2014","",33.782395,-116.936998,"(33.782395, -116.936998)"
50000452,"CORAL HOME ICF/DD-N","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"2090 BOLIVAR CT","SIMI VALLEY",93063,"Carter, Charmaine","Matthew@epicare.org","(805) 485-8170","(805) 527-4370",660,"VENTURA",5,"VENTURA",50000220,"01Apr1988","16Dec2014","",34.27394,-118.722462,"(34.27394, -118.722462)"
240000054,"VICTOR VALLEY GLOBAL MEDICAL CENTER","GENERAL ACUTE CARE HOSPITAL","Non-LTC",101,"15248 ELEVENTH ST","VICTORVILLE",92395,"","imedina@vvch.org","(760) 843-6020","(760) 245-8691",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000218,"13Nov1964","13Feb2015","106361370",34.528592,-117.292559,"(34.528592, -117.292559)"
240001081,"HERITAGE PARK NURSING CENTER","SKILLED NURSING FACILITY","LTC",70,"275 GARNET WAY","UPLAND",91786,"Hadley, Bryan","mytrad@lifegen.net","(909) 985-8716","(909) 949-4887",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000465,"01Jul1992","13Jun2015","206364097",34.097375,-117.654967,"(34.097375, -117.654967)"
40001316,"GOLDEN VALLEY HEALTH CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"127 W EL PORTAL DR","MERCED",95348,"Noguera, Christine C","spenner@GVHC.org","(209) 381-4104","(209) 383-1843",340,"MERCED",4,"FRESNO",40000513,"05Apr2001","05Apr2015","",37.326732,-120.469715,"(37.326732, -120.469715)"
630011719,"WELLBOUND OF SAN JOSE","CHRONIC DIALYSIS CLINIC	","Non-LTC",0,"1525 MERIDIAN AVE","SAN JOSE",95125,"DePascal, Peggy S","","","",530,"SANTA CLARA",7,"SAN JOSE",,"","","",37.297352,-121.913589,"(37.297352, -121.913589)"
120001554,"OROSI FAMILY MEDICAL CARE","COMMUNITY CLINIC 	","Non-LTC",0,"12683 AVENUE 416","OROSI",93647,"Strand, Kristie","orosifmc@sbcglobal.net","(559) 528-0302","(559) 528-4717",640,"TULARE",12,"BAKERSFIELD",120000641,"10Jun1999","10Jun2015","",36.544745,-119.289539,"(36.544745, -119.289539)"
80001601,"SADDLEBACK DIALYSIS","CHRONIC DIALYSIS CLINIC	","Non-LTC",25,"23141 PLAZA POINTE DR","LAGUNA HILLS",92653,"Fitzgerald, Brian","cynthia.hutchison@davita.com","(866) 890-5560","(949) 588-9211",400,"ORANGE",6,"ORANGE COUNTY",80000693,"31Jul1997","11Jun2015","",33.626141,-117.722321,"(33.626141, -117.722321)"
70000817,"TUPAZ HOME #4","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"888 CLARKSTON DR","SAN JOSE",95136,"Tupaz, Rosario L","tupazhome@pacbell.net","(510) 471-5797","(408) 266-1521",530,"SANTA CLARA",7,"SAN JOSE",70000342,"28Jun1993","01Nov2014","",37.271325,-121.868008,"(37.271325, -121.868008)"
30000122,"DOCTORS MEDICAL CENTER","GENERAL ACUTE CARE HOSPITAL","Non-LTC",394,"1441 FLORIDA AVE","MODESTO",95350,"Kirk, Warren J","mod_ask.dmc@tenethealth.com","(209) 576-3680","(209) 578-1211",600,"STANISLAUS",4,"FRESNO",30000026,"11Jul1962","10Jul2015","106500852",37.665534,-120.99628,"(37.665534, -120.99628)"
80000238,"NORTH COUNTY HEALTH SERVICES SAN MARCOS","COMMUNITY CLINIC 	","Non-LTC",0,"150 VALPREDA RD","SAN MARCOS",92069,"Sarte, Deizel","lhansl@nchs-health.org","(760) 736-6782","(760) 736-6767",470,"SAN DIEGO",8,"SAN DIEGO NORTH",80000167,"01Nov1979","01Nov2014","",33.140484,-117.15598,"(33.140484, -117.15598)"
40001315,"EASTON COMMUNITY HEALTH CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"5784 S ELM AVE","FRESNO",93706,"Schilling, Stephen W","schilling@clinicasierravista.org","","(559) 457-5600",90,"FRESNO",4,"FRESNO",40000509,"20Oct2000","15Nov2014","",36.651414,-119.790789,"(36.651414, -119.790789)"
70000773,"KAISER FOUNDATION HOSPITAL HOSPICE-SANTA CLARA","HOSPICE	","Non-LTC",0,"2610 AUGUSTINE DR","SANTA CLARA",95054,"Neergaard, Nianne","nianne.neergaard@kp.org","(408) 235-4035","(408) 235-4009",530,"SANTA CLARA",22,"SAN FRANCISCO",70000404,"01Jan1996","01Jan2014","",37.382318,-121.974454,"(37.382318, -121.974454)"
40000284,"CASA FAIAL","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"668 W ROBINWOOD LN","FRESNO",93704,"Reis, Faye","","(559) 485-8919","(559) 435-6010",90,"FRESNO",4,"FRESNO",40000232,"","10Feb2015","",36.816604,-119.805333,"(36.816604, -119.805333)"
80001599,"WESTMINSTER SOUTH DIALYSIS","CHRONIC DIALYSIS CLINIC	","Non-LTC",23,"14014 MAGNOLIA ST","WESTMINSTER",92683,"Nguyen, Alice","cynthia.hutchison@davita.com","(866) 890-5560","(714) 894-8712",400,"ORANGE",6,"ORANGE COUNTY",80000691,"02Oct1995","02Nov2014","",33.758439,-117.972369,"(33.758439, -117.972369)"
70000073,"COURTYARD CARE CENTER","SKILLED NURSING FACILITY","LTC",76,"340 NORTHLAKE DR","SAN JOSE",95117,"Tibayan, Remedios B","rswark@savasc.com","(408) 246-4715","(408) 249-0344",530,"SANTA CLARA",7,"SAN JOSE",70000220,"19Feb1986","01Feb2015","206430833",37.322024,-121.968348,"(37.322024, -121.968348)"
910000038,"FIRESIDE CONVALESCENT  HOSPITAL","SKILLED NURSING FACILITY","LTC",66,"947 3RD ST","SANTA MONICA",90403,"BOONE, BRIAN K","","(310) 393-1093","(310) 393-0475",200,"LOS ANGELES",91,"LOS ANGELES COUNTY WEST",910000048,"21Apr1950","01Nov2014","206190294",34.021341,-118.502708,"(34.021341, -118.502708)"
40001313,"VALLEY SMILES","COMMUNITY CLINIC 	","Non-LTC",0,"21890 W COLORADO AVE","SAN JOAQUIN",93660,"","sgriffin@valleyhealthteam.com","(559) 693-4382","(559) 693-2462",90,"FRESNO",4,"FRESNO",40000522,"09Aug2001","09Nov2014","",36.605217,-120.185263,"(36.605217, -120.185263)"
240000047,"VISTA COVE CARE CENTER AT RIALTO","SKILLED NURSING FACILITY","LTC",177,"1471 S RIVERSIDE AVE","RIALTO",92376,"POTTROFF, DENNISE L","cchrialto@aol.com","(909) 877-8912","(909) 877-1361",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000134,"09Oct1964","01Nov2014","206361158",34.074558,-117.37025,"(34.074558, -117.37025)"
980002434,"INTERNATIONAL HOME HEALTH CARE. INC.","HOME HEALTH AGENCY		","Non-LTC",0,"3660 WILSHIRE BLVD","LOS ANGELES",90010,"Cardenas, Clarita","ihhc709@msn.com","(213) 384-8795","(213) 384-6731",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980001541,"16Apr2003","16Apr2015","",34.061692,-118.304983,"(34.061692, -118.304983)"
630011714,"ALPHA PREGNANCY RESOURCE CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"138 S ORCHARD AVE","VACAVILLE",95688,"Eckle, Diedre L","diedreeckle@alphaprc.org","(707) 469-6705","(707) 449-8991",580,"SOLANO",11,"SANTA ROSA/REDWOOD COAST",550000787,"26Aug2008","26Feb2015","",38.357819,-122.004737,"(38.357819, -122.004737)"
110000023,"MENDOCINO COAST  DISTRICT HOSPITAL","GENERAL ACUTE CARE HOSPITAL","Non-LTC",49,"700 RIVER DR","FORT BRAGG",95437,"","info@mcdh.org","(707) 961-4793","(707) 961-1234",330,"MENDOCINO",11,"SANTA ROSA/REDWOOD COAST",110000040,"01Jul1971","01Nov2014","106231013",39.430836,-123.800738,"(39.430836, -123.800738)"
80001596,"ANAHEIM DIALYSIS","CHRONIC DIALYSIS CLINIC	","Non-LTC",25,"1107 W LA PALMA AVE","ANAHEIM",92801,"McCormick, Carol","cynthia.hutchison@davita.com","(866) 890-5560","(714) 502-2400",400,"ORANGE",6,"ORANGE COUNTY",80000688,"27Sep1993","11Jun2015","",33.847171,-117.933529,"(33.847171, -117.933529)"
80000233,"SURGICAL EYE CARE CENTER","SURGICAL CLINIC 	","Non-LTC",0,"655 LAGUNA DR","CARLSBAD",92008,"Bishop, Sherry","","","(760) 729-7101",470,"SAN DIEGO",8,"SAN DIEGO NORTH",80000480,"08Dec1994","08Dec2014","",33.165182,-117.350849,"(33.165182, -117.350849)"
630011381,"FIFTH AVE HOME HEALTH CARE, INC.","HOME HEALTH AGENCY		","Non-LTC",0,"5250 SANTA MONICA BLVD","LOS ANGELES",90029,"Akopian, Irene","","(323) 644-6897","(323) 644-6807",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",550000922,"19Mar2009","19Mar2014","",34.090769,-118.304814,"(34.090769, -118.304814)"
240001075,"NEWCOMB HOUSE","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"6083 NEWCOMB ST","SAN BERNARDINO",92404,"Ochoa, RIchard","","(909) 864-8819","(909) 864-7106",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000463,"26May1992","26May2015","",34.143565,-117.238831,"(34.143565, -117.238831)"
40001310,"ALPHA PREGNANCY HELP CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"700 LOUGHBOROUGH DR","MERCED",95348,"Garrison, Sherry","www.info@alphaphc.com","(209) 383-3041","(209) 383-4700",340,"MERCED",4,"FRESNO",40000510,"10Jan2001","10Jan2015","",37.322725,-120.47985,"(37.322725, -120.47985)"
630014316,"SCHRYVER MEDICAL SALES AND MARKETTING INC","UNLICENSED/OTHER/MISSING","Unlicensed/Other/Missing",0,"3200 E GUASTI RD","ONTARIO",91761,"","","","",460,"SAN BERNARDINO",24,"SAN BERNARDINO",,"","","",34.06568,-117.582056,"(34.06568, -117.582056)"
250001569,"FSCI, INC., SURGERY CENTER","SURGICAL CLINIC 	","Non-LTC",0,"1900 E TAHQUITZ CYN WAY","PALM SPRINGS",92262,"Fragen, Ronald","","(760) 325-4711","(760) 327-1226",430,"RIVERSIDE",25,"RIVERSIDE",250000682,"28Jan1997","28Jan2008","",33.823208,-116.52554,"(33.823208, -116.52554)"
910000033,"DEL AMO GARDENS CONVALESCENT","SKILLED NURSING FACILITY","LTC",94,"22419 KENT AVE","TORRANCE",90505,"Wauke, Brent","info@delamogardens.com","(310) 378-6801","(310) 378-4233",200,"LOS ANGELES",91,"LOS ANGELES COUNTY WEST",910000039,"27Apr1960","30Nov2014","206190231",33.824464,-118.356482,"(33.824464, -118.356482)"
80000229,"EYE SURGERY CENTER OF SOUTHERN CALIFORNIA, INC.","SURGICAL CLINIC 	","Non-LTC",0,"2023 W VISTA WAY","VISTA",92083,"Antle, Regg","","","(760) 941-8152",470,"SAN DIEGO",8,"SAN DIEGO NORTH",80000475,"18Jul1994","18Nov2008","",33.185756,-117.284641,"(33.185756, -117.284641)"
120001544,"SIERRA VISTA RESIDENTIAL CARE HOME #3","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"1412 N MAPLE ST","VISALIA",93292,"Kempf, Bruce  R","sierravistahome@hotmail.com","(559) 747-0604","(559) 747-0399",640,"TULARE",12,"BAKERSFIELD",120000635,"22Dec1997","10Nov2014","",36.342236,-119.262887,"(36.342236, -119.262887)"
110000018,"FAIRFIELD POST-ACUTE REHAB","SKILLED NURSING FACILITY","LTC",99,"1255 TRAVIS BLVD","FAIRFIELD",94533,"Van Dyke, Joanne Marie","joannevandyke@fairfieldnursing.com","(707) 425-2709","(707) 425-0623",580,"SOLANO",11,"SANTA ROSA/REDWOOD COAST",110000077,"15Jul1988","01Nov2014","206481084",38.258117,-122.048656,"(38.258117, -122.048656)"
80001591,"LOS ALAMITOS HEMODIALYSIS CENTER","CHRONIC DIALYSIS CLINIC	","Non-LTC",32,"3810 KATELLA AVE","LOS ALAMITOS",90720,"Ovid, Frederick","","(562) 598-0517","(562) 598-9527",400,"ORANGE",6,"ORANGE COUNTY",80000683,"05Aug1975","24Jan2015","",33.802992,-118.066692,"(33.802992, -118.066692)"
240000040,"KINDRED HOSPITAL ONTARIO","GENERAL ACUTE CARE HOSPITAL","Non-LTC",91,"550 N MONTEREY AVE","ONTARIO",91764,"HUNT, CAROLYN","","(909) 391-2892","(909) 391-0333",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000561,"01Aug1994","20Nov2014","106361274",34.069622,-117.643704,"(34.069622, -117.643704)"
80001588,"SAN JUAN CAPISTRANO SOUTH DIALYSIS","CHRONIC DIALYSIS CLINIC	","Non-LTC",18,"31736 RANCHO VIEJO RD","SAN JUAN CAPISTRANO",92675,"Kersting, Teresa","michelle.waters@davita.com","(866)886-4152","(949) 240-1454",400,"ORANGE",6,"ORANGE COUNTY",80000680,"01May1988","11Jun2015","",33.50181,-117.653542,"(33.50181, -117.653542)"
980001254,"PHYSICIANS CHOICE HOME HEALTH, INC.","HOME HEALTH AGENCY		","Non-LTC",0,"3220 SEPULVEDA BLVD","TORRANCE",90505,"Sunada, Shari","pchomehealth@earthlink.net","(310) 793-2900","(310) 793-1616",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980000685,"19Mar1993","19Mar2015","",33.824826,-118.343674,"(33.824826, -118.343674)"
30000109,"SUTTER AUBURN FAITH HOSPITAL","GENERAL ACUTE CARE HOSPITAL","Non-LTC",64,"11815 EDUCATION ST","AUBURN",95602,"Hanna, Mitchell  J","hannam@sutterhealth.org","(530) 886-6611","(530) 888-4500",410,"PLACER",3,"SACRAMENTO",30000012,"30Jun1966","31May2015","106310791",38.94428,-121.100376,"(38.94428, -121.100376)"
980002413,"MEDCARE HOME HEALTH SERVICES, INC.","HOME HEALTH AGENCY		","Non-LTC",0,"14621 TITUS ST","PANORAMA CITY",91402,"Napalan, Josephine","MEDCAREHOMEHEALTH@YAHOO.COM","(818) 785-2154","(818) 785-2152",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",980001523,"15Mar2003","15Mar2015","",34.219774,-118.451575,"(34.219774, -118.451575)"
630011693,"WILSHIRE HOSPICE - BRANCH","HOSPICE	","Non-LTC",0,"106 GATEWAY CENTER DR","PASO ROBLES",93446,"Jeffery, Janet","","","(805) 782-8608",500,"SAN LUIS OBISPO",5,"VENTURA",70000579,"23Aug1996","08Jan2015","",35.614552,-120.691739,"(35.614552, -120.691739)"
70000049,"PACIFIC COAST MANOR","SKILLED NURSING FACILITY","LTC",99,"1935 WHARF RD","CAPITOLA",95010,"Goetzl, Marise","mgoetzl@covenantcare.com","(831) 476-0737","(831) 476-0770",540,"SANTA CRUZ",7,"SAN JOSE",70000039,"03Jan1984","13Jun2015","206440764",36.977414,-121.957307,"(36.977414, -121.957307)"
240000024,"KAISER FOUNDATION HOSPITAL FONTANA","GENERAL ACUTE CARE HOSPITAL","Non-LTC",450,"9961 SIERRA AVE","FONTANA",92335,"CHRISTIAN, GREGORY","","(909) 427-7359","(909) 427-7700",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000159,"01Sep1954","01Apr2015","106361223",34.072593,-117.435487,"(34.072593, -117.435487)"
230000553,"GOLDEN VALLEY HOME HEALTH","HOME HEALTH AGENCY		","Non-LTC",0,"1611 FEATHER RIVER BLVD","OROVILLE",95965,"Wentz, Robert","","(530) 534-5431","(530) 532-8504",30,"BUTTE",23,"CHICO",230000238,"21Mar1995","21Mar2015","",39.506139,-121.570102,"(39.506139, -121.570102)"
630014249,"SAINT MONTSERRAT HOSPICE CARE, INC.","HOSPICE	","Non-LTC",0,"523 N GLENOAKS BLVD","BURBANK",91502,"Tarlanian, Margarita G","stmontserrrathospicecare@yahoo.com","(818) 567-6522","(818) 567-6520",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",550002671,"15May2014","15May2014","",34.186264,-118.310493,"(34.186264, -118.310493)"
250001502,"HEMET VALLEY HEALTHCARE CENTER D/P SNF","SKILLED NURSING FACILITY","LTC",90,"371 N WESTON PL","HEMET",92543,"Bergenfeld, Joel","","(951) 766-4776","(951) 766-1199",430,"RIVERSIDE",25,"RIVERSIDE",250000145,"01Jan1946","30Nov2014","",33.752507,-116.959812,"(33.752507, -116.959812)"
40001240,"UROLOGY ASSOCIATES OF CENTRAL CALIFORNIA, INC.","SURGICAL CLINIC 	","Non-LTC",0,"7014 N WHITNEY AVE","FRESNO",93720,"Kanesaki, Donald","","(559) 321-2800","(559) 321-2800",90,"FRESNO",4,"FRESNO",40000484,"06Jan1999","06Jan2008","",36.83837,-119.742267,"(36.83837, -119.742267)"
40000209,"GOLDEN VALLEY HEALTH CENTER - PLANADA","COMMUNITY CLINIC 	","Non-LTC",0,"9235 E BROADWAY ST","PLANADA",95365,"Perez, Lorena","spenner@ghvc.org","(209) 382-2110","(209) 382-0253",340,"MERCED",4,"FRESNO",40000214,"30Jan1986","21Nov2014","",37.290507,-120.320764,"(37.290507, -120.320764)"
630013494,"UC HOSPICE CARE, INC.","HOSPICE	","Non-LTC",0,"7200 VINELAND AVE","SUN VALLEY",91352,"Ovsepyan, Anait A","","(866) 216-8131","(818) 255-6896",200,"LOS ANGELES",98,"LOS ANGELES COUNTY WEST",550002064,"21Sep2012","21Nov2014","",34.201596,-118.37028,"(34.201596, -118.37028)"
60000518,"INDEPENDENT OPTIONS, INC. DIAMOND HOUSE","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"512 DIAMOND RD","PLACENTIA",92870,"Hillman, Helen","io@independentoptions.org","(951) 279-4860","(714) 996-1754",400,"ORANGE",6,"ORANGE COUNTY",60000075,"23Oct1986","23Nov2014","",33.877263,-117.872874,"(33.877263, -117.872874)"
630004101,"BETHESDA LUTHERAN COMMUNITIES - WREN I","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"5326 W WREN AVE","VISALIA",93291,"Valero, Stella","Leandra.cardenas@mailblc.org","(559) 791-2011","(559) 936-1907",640,"TULARE",12,"BAKERSFIELD",550000392,"31Jan2007","02Jun2015","",36.354286,-119.350575,"(36.354286, -119.350575)"
230000423,"HOME HEALTH CARE MANAGEMENT, INC.","HOME HEALTH AGENCY		","Non-LTC",0,"1398 RIDGEWOOD DR","CHICO",95973,"Hanna, Barbara","","","(530) 343-0727",30,"BUTTE",23,"CHICO",230000185,"08Jul1991","08Nov2014","",39.775073,-121.838891,"(39.775073, -121.838891)"
90001601,"LA MAESTRA COMMUNITY HEALTH CENTERS - CITY HEIGHTS DENTAL","COMMUNITY CLINIC 	","Non-LTC",0,"4305 UNIVERSITY AVE","SAN DIEGO",92105,"Marselian, Zara M","zaramarselian@lamaestra.org","(619) 281-6738","(619) 501-1235",470,"SAN DIEGO",9,"SAN DIEGO SOUTH",90000680,"29Oct2004","29Nov2014","",32.749595,-117.101433,"(32.749595, -117.101433)"
60001476,"ANCONA HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"22682 ANCONA","LAGUNA HILLS",92653,"Garcia, Rosemarie","harriscare@aol.com","(714) 997-9717","(949) 770-0570",400,"ORANGE",6,"ORANGE COUNTY",60000460,"17Jul1996","17Nov2014","",33.620291,-117.734071,"(33.620291, -117.734071)"
40001150,"HOLLYWOOD HOME","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"405 W HOLLYWOOD CT","REEDLEY",93654,"Martinez, Dale","dalewmsr@aol.com","(559) 638-4311","(559) 638-6640",90,"FRESNO",4,"FRESNO",40000449,"29Jan1997","29Jan2015","",36.610508,-119.452077,"(36.610508, -119.452077)"
40000119,"CENTRAL VALLEY GENERAL HOSPITAL","GENERAL ACUTE CARE HOSPITAL","Non-LTC",49,"1025 N DOUTY ST","HANFORD",93230,"Ferch, Wayne A","lafferdl@AH.ORG","(559) 583-2225","(559) 583-2100",150,"KINGS",4,"FRESNO",40000140,"","23Jan2015","106160787",36.335959,-119.646002,"(36.335959, -119.646002)"
90001590,"MID-CITY COMMUNITY CLINIC (PEDIATRICS)","COMMUNITY CLINIC 	","Non-LTC",0,"4305 UNIVERSITY AVE","SAN DIEGO",92105,"Zaheer, Aaron","feinberg@lvhcc.com","(619) 563-0015","(619) 280-2058",470,"SAN DIEGO",9,"SAN DIEGO SOUTH",90000672,"25Sep2003","08Dec2014","",32.749595,-117.101433,"(32.749595, -117.101433)"
630005061,"AZUSA DIALYSIS CENTER","CHRONIC DIALYSIS CLINIC	","Non-LTC",24,"310 N AZUSA AVE # 312","AZUSA",91702,"Bari, Yaseen","","(626) 633-1501","(626) 633-1500",200,"LOS ANGELES",93,"LOS ANGELES COUNTY EAST",550000357,"11Dec2006","11Dec2014","",34.126667,-117.90754,"(34.126667, -117.90754)"
40001141,"M.A.C.T MEDICAL CLINIC, MARIPOSA","COMMUNITY CLINIC 	","Non-LTC",0,"5192 HOSPITAL RD","MARIPOSA",95338,"Alexander , John","","(209) 736-1814","(209) 742-6144",320,"MARIPOSA",4,"FRESNO",40000459,"27Jun1997","27Jun2015","",37.500753,-119.977005,"(37.500753, -119.977005)"
40000110,"MEMORIAL HOSPITAL LOS BANOS","GENERAL ACUTE CARE HOSPITAL","Non-LTC",44,"520 W I ST","LOS BANOS",93635,"Gokli, Asit R","","(209) 826-1943","(209) 826-0591",340,"MERCED",4,"FRESNO",40000177,"","01Nov2014","106240924",37.063461,-120.859427,"(37.063461, -120.859427)"
120001495,"MORGAN'S TLC - MEMORY","INTERMEDIATE CARE FACILITY-DD/H/N","LTC",6,"1670 MEMORY LN","PORTERVILLE",93257,"Hernandez, Renee M","pamsteelesql@yahoo.com","(559) 783-8729","(559) 783-1627",640,"TULARE",12,"BAKERSFIELD",120000606,"21Jul1994","01Feb2015","",36.077128,-119.059031,"(36.077128, -119.059031)"
230000334,"TAHOE FOREST HOSPITAL D/P SNF","SKILLED NURSING FACILITY","LTC",37,"10121 PINE AVE","TRUCKEE",96161,"Dorst, Jason","","(530) 582-3581","(530) 587-6011",390,"NEVADA",23,"CHICO",230000151,"01Apr1952","31May2015","",39.324885,-120.201261,"(39.324885, -120.201261)"
40000105,"JOHN C. FREMONT HEALTHCARE DISTRICT","GENERAL ACUTE CARE HOSPITAL","Non-LTC",18,"5189 HOSPITAL RD","MARIPOSA",95338,"MacPhee , Alan  G","jcfadm@jcf-hospital.com","","(209) 966-3631",320,"MARIPOSA",4,"FRESNO",40000108,"","30Apr2015","106220733",37.499839,-119.976688,"(37.499839, -119.976688)"
630011197,"RAVENSWOOD FAMILY HEALTH CENTER AT BELLE HAVEN","COMMUNITY CLINIC 	","Non-LTC",0,"100 TERMINAL AVE","MENLO PARK",94025,"Chavarria, Jaime","bellehaven-lic@ravenswoodfhc.org","(650) 321-0988","(650) 330-7400",510,"SAN MATEO",22,"SAN FRANCISCO",550000601,"05Oct2007","05Nov2014","",37.478579,-122.167616,"(37.478579, -122.167616)"
40001126,"ADVENTIST HEALTH COMMUNITY CARE REEDLEY CHILDREN'S HEALTH","COMMUNITY CLINIC 	","Non-LTC",0,"1433 N ACACIA AVE","REEDLEY",93654,"Ferch, Wayne","","","(559) 638-8867",90,"FRESNO",4,"FRESNO",40000149,"","18Mar2015","",36.60895,-119.450899,"(36.60895, -119.450899)"
240001913,"INLAND HOME HEALTH PROVIDERS INC","HOME HEALTH AGENCY		","Non-LTC",0,"9221 ARCHIBALD AVE","RANCHO CUCAMONGA",91730,"Ybardolaza, Maria","ihhp@linkline.com","(909) 948-8736","(909) 948-8731",460,"SAN BERNARDINO",24,"SAN BERNARDINO",240000862,"02Oct2003","02Nov2014","",34.085812,-117.593397,"(34.085812, -117.593397)"
150001223,"DEPARTMENT OF STATE HOSPITALS - NAPA","ACUTE PSYCHIATRIC HOSPITAL		","Non-LTC",151,"2100 NAPA VALLEJO HWY","NAPA",94558,"Matteucci, Dolly","","","(707) 253-5000",380,"NAPA",15,"STATE FACILITIES SECTION",150000492,"01Jan1946","01May2015","106281266",38.277022,-122.273373,"(38.277022, -122.273373)"
110000528,"DEL NORTE COMMUNITY HEALTH CENTER","COMMUNITY CLINIC 	","Non-LTC",0,"550 E WASHINGTON BLVD","CRESCENT CITY",95531,"","swatkins@opendoorhealth.com","(707) 826-8638","(707) 826-8633",70,"DEL NORTE",11,"SANTA ROSA/REDWOOD COAST",110000215,"10Sep1990","10Nov2014","",41.772743,-124.198539,"(41.772743, -124.198539)"
