"iso2c","iso3c","country","year","gdp_percap","population","birth_rate","neonat_mortal_rate","region","income"
"UA","UKR","Ukraine",2013,8629.9343869723,45489600,11.1,6.1,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2000,3812.1381106033,49175848,7.8,11.2,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2002,4639.7187715403,48202500,8.7,10.1,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1991,6403.3252289228,52000470,12.1,12,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2012,8472.2011292061,45593300,11.4,6.4,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2004,6057.4356655933,47451600,9.0049650591,9.1,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1990,6780.2738388334,51892000,12.7,12.1,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1997,3404.6289124525,50594105,8.7,12.4,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2003,5219.247196285,47812950,8.5458019219,9.6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1999,3484.4110196696,49673350,7.8,11.7,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",2005,6468.3817213069,47105150,9,8.8,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1994,4093.7930480622,51921041,10,12.4,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1993,5175.6371594529,52179210,10.7,12.2,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1996,3419.5660061024,51057189,9.1,12.6,"Europe & Central Asia","Lower middle income"
"UA","UKR","Ukraine",1995,3698.4322726531,51512299,9.6,12.6,"Europe & Central Asia","Lower middle income"
"UG","UGA","Uganda",1990,499.8427287746,17384369,49.793,38.5,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1991,527.2986539408,17973428,49.801,37.2,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1994,610.4473032427,19791266,49.537,34.9,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1995,673.8229933045,20412967,49.362,34.6,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2003,985.9484649881,26217760,47.689,29.4,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1993,579.7280054151,19177660,49.674,35.3,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2005,1110.2887605566,28042413,47.088,27.3,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1999,825.0714212019,23026357,48.552,33.2,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1996,726.0164085557,21041468,49.163,34.4,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2011,1648.5310660338,34260342,44.454,21.2,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2000,843.5686037335,23757636,48.355,32.5,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2006,1225.9175462224,29000925,46.724,26.3,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2014,1777.3271904374,37782971,42.996,19.2,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2007,1319.3325222824,29991958,46.322,25.2,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2004,1046.2263162815,27114742,47.408,28.3,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2001,878.7751788677,24534668,48.154,31.6,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1992,539.791957233,18571527,49.762,36.1,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2013,1723.4461789935,36573387,43.474,19.7,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1997,753.2620172941,21679497,48.956,34.1,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",1998,775.2810790242,22336812,48.751,33.8,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2002,938.7656153311,25355794,47.936,30.5,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2010,1522.078550736,33149417,44.944,22.1,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2012,1696.4944243351,35400620,43.962,20.4,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2009,1478.0445457835,32067125,45.425,23.1,"Sub-Saharan Africa","Low income"
"UG","UGA","Uganda",2008,1414.1534251698,31014427,45.887,24.1,"Sub-Saharan Africa","Low income"
"US","USA","United States",2001,37273.6181034176,284968955,14.1,4.6,"North America","High income: OECD"
"US","USA","United States",2008,48401.4273403899,304093966,14,4.3,"North America","High income: OECD"
"US","USA","United States",2002,38166.0378407812,287625193,14,4.6,"North America","High income: OECD"
"US","USA","United States",1999,34620.9288990826,279040000,14.2,4.6,"North America","High income: OECD"
"US","USA","United States",2009,47001.5553496818,306771529,13.5,4.2,"North America","High income: OECD"
"US","USA","United States",2007,48061.5376613353,301231207,14.3,4.3,"North America","High income: OECD"
"US","USA","United States",2003,39677.1983481058,290107933,14.1,4.6,"North America","High income: OECD"
"US","USA","United States",2000,36449.8551155349,282162411,14.4,4.6,"North America","High income: OECD"
"US","USA","United States",1998,32949.1977640346,275854000,14.3,4.7,"North America","High income: OECD"
"US","USA","United States",1996,30068.2309182833,269394000,14.4,4.9,"North America","High income: OECD"
"US","USA","United States",1990,23954.4793548671,249623000,16.7,5.8,"North America","High income: OECD"
"US","USA","United States",1991,24405.1648147489,252981000,16.2,5.6,"North America","High income: OECD"
"US","USA","United States",2012,51433.0470904727,314102623,12.6,3.9,"North America","High income: OECD"
"US","USA","United States",2013,52660.2951049798,316427395,12.4,3.8,"North America","High income: OECD"
"US","USA","United States",2010,48374.0867933094,309346863,13,4.1,"North America","High income: OECD"
"US","USA","United States",1997,31572.6902298492,272657000,14.2,4.8,"North America","High income: OECD"
"US","USA","United States",1992,25492.9516517617,256514000,15.8,5.4,"North America","High income: OECD"
"US","USA","United States",1993,26464.852511744,259919000,15.4,5.2,"North America","High income: OECD"
"US","USA","United States",2006,46437.0671173065,298379912,14.3,4.4,"North America","High income: OECD"
"US","USA","United States",2014,54398.4600093994,318907401,12.5,3.7,"North America","High income: OECD"
"US","USA","United States",2011,49781.8006563523,311718857,12.7,4,"North America","High income: OECD"
"US","USA","United States",2004,41921.8097617892,292805298,14,4.5,"North America","High income: OECD"
"US","USA","United States",1994,27776.635528226,263126000,15,5.1,"North America","High income: OECD"
"US","USA","United States",1995,28782.1750200918,266278000,14.6,5,"North America","High income: OECD"
"US","USA","United States",2005,44307.9205848603,295516599,14,4.5,"North America","High income: OECD"
"UY","URY","Uruguay",1999,10210.8808974313,3309318,16.617,8.5,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2008,14705.5166360339,3350832,15.039,6.4,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2000,10204.914457104,3321242,16.398,8.4,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2007,13501.5664231257,3339750,15.188,6.6,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2014,20859.2491387487,3419516,14.258,5.3,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2009,15391.169531715,3362761,14.895,6.2,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1994,8402.4833555091,3201604,17.853,10.8,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2001,10018.5584682373,3327105,16.2,8.3,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1990,6360.3866183952,3109987,18.292,12.2,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2013,19945.6756377397,3407969,14.374,5.5,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1995,8392.7361124139,3224807,17.628,10.3,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2006,12376.3440307652,3331041,15.342,7,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2005,11553.5294099441,3325608,15.502,7.4,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1997,9820.7705073739,3271014,17.112,9.1,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1991,6756.7371197639,3132048,18.258,11.9,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2010,16736.8559953545,3374414,14.756,6.1,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2011,17904.8198639195,3385610,14.623,5.9,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2004,10421.0357295137,3324096,15.667,7.7,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2012,18817.8749217256,3396753,14.495,5.8,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1993,7725.5689278669,3178156,18.038,11.2,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1992,7404.9764738183,3154853,18.173,11.6,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2002,9383.9529340764,3327770,16.015,8.2,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1996,8958.1039322448,3248039,17.374,9.6,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",1998,10309.3923164301,3292134,16.857,8.7,"Latin America & Caribbean","Upper middle income"
"UY","URY","Uruguay",2003,9654.3366948804,3325637,15.837,8,"Latin America & Caribbean","Upper middle income"
"UZ","UZB","Uzbekistan",1991,1972.1167827586,20952000,34.5,30.7,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1992,1749.6566913459,21449000,33.1,30.7,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1998,1785.9166078377,24051000,23.4,29.8,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1990,1959.3601757161,20510000,33.7,30.9,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2002,2150.3532824176,25271850,21.0713259939,27.9,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2007,3278.8223410389,26868000,22.6632700377,24.9,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2012,4791.1892889055,29774500,21,22.1,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2001,2061.461382738,24964450,20.5472325477,28.5,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1997,1721.3888235879,23667000,25.5,30,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2014,5593.4754862896,30757700,23.3,20.9,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1999,1870.9403909721,24311650,22.4085271424,29.5,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2003,2258.9084064089,25567650,19.8867217547,27.4,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2013,5177.333577607,30243200,22.5,21.5,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1995,1613.6509950096,22785000,29.8,30.4,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2011,4412.4741929082,29339400,21.5,22.6,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2010,4100.4828348587,28562400,22.7,23.1,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2008,3585.9912869738,27302800,23.6641797331,24.3,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2000,1958.9324648046,24650400,21.4024802991,29,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2006,2947.2146451004,26488250,20.9883961592,25.4,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2005,2697.5502927983,26167000,20.3894065963,26,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1993,1710.7645274692,21942000,31.5,30.6,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1996,1639.3838502594,23225000,27.3,30.3,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2009,3840.5428745052,27767400,23.3991666397,23.7,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",2004,2471.06529255,25864350,20.8928609747,26.6,"Europe & Central Asia","Lower middle income"
"UZ","UZB","Uzbekistan",1994,1624.1207499173,22377000,29.4,30.5,"Europe & Central Asia","Lower middle income"
"VC","VCT","St. Vincent and the Grenadines",1995,4825.8629130613,108122,22.749,12.9,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2005,8298.0605580534,108749,18.062,13.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1991,3756.2281947468,107811,24.46,12.9,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2001,6224.9385804516,107989,19.39,13.6,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2006,9194.8526673591,108908,17.877,13.7,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1990,3604.5030286888,107509,24.84,13,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1994,4386.2622318163,108129,23.233,12.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2004,7857.6572248812,108563,18.29,13.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1992,4079.6624879704,108001,24.078,12.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2007,9274.9102424932,109049,17.706,13.6,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2000,5989.051030864,107897,19.902,13.5,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1996,4979.2367453342,108078,22.214,13,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2008,10082.754601936,109165,17.525,13.5,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1997,5245.744790299,108001,21.643,13.2,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2002,6710.1597970077,108150,18.948,13.7,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2013,10532.7560862324,109327,16.306,12.2,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1999,5762.4220670508,107879,20.466,13.4,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2012,10192.9298147081,109334,16.574,12.5,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1998,5523.5157171976,107923,21.055,13.3,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",1993,4350.4150153604,108097,23.673,12.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2003,7356.37461291,108354,18.581,13.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2009,9937.882869078,109255,17.323,13.3,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2014,10772.8170465276,109360,16.04,11.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2011,9871.6485773363,109341,16.84,12.8,"Latin America & Caribbean","Upper middle income"
"VC","VCT","St. Vincent and the Grenadines",2010,9715.3290051384,109316,17.093,13.1,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2002,10779.4028665664,25399143,23.04,11.1,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2007,16289.4586198531,27670659,21.532,9.7,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2003,9961.910359903,25857553,22.725,10.5,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2001,11862.2579443133,24940223,23.368,11.6,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1998,11725.9621915302,23565734,24.498,12.7,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1999,10981.3538224598,24023355,24.092,12.4,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2000,11427.4070846926,24481477,23.717,12,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2006,14830.9157971613,27221228,21.822,9.4,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1991,10344.9051133595,20332247,28.412,13.5,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1992,10969.8823716289,20799471,27.759,14,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2008,17208.1933726146,28116716,21.247,10.1,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1997,11795.1654752663,23108003,24.939,12.9,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1996,11122.9585596438,22649212,25.416,13,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2009,16523.939668773,28558607,20.966,10.2,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2010,16228.3408063552,28995745,20.687,10.1,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2011,17001.9132403648,29427631,20.407,9.9,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1994,10751.8824094745,21726808,26.505,13.8,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1995,11172.3721600258,22188671,25.936,13.3,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2012,18027.8901206199,29854238,20.125,9.7,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1993,11015.7929140418,21263994,27.117,14.1,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2004,11897.382830723,26314483,22.419,9.8,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2005,13317.1785594534,26769115,22.118,9.3,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",1990,9339.9530236841,19861959,29.05,13,"Latin America & Caribbean","Upper middle income"
"VE","VEN","Venezuela, RB",2013,18309.1523170814,30276045,19.842,9.5,"Latin America & Caribbean","Upper middle income"
